sphinx3        
num 6	0	23504	4526665	718457	596221	175681	
num 6	1	 1366	247367	49581	39971	12777	
num 6	2	 4133	710976	164601	135968	46503	
num 6	3	 8666	1443784	361258	304086	109368	
num 6	4	 1976	311611	91120	77236	25889	
num 6	5	 1959	288519	100954	80637	31394	
num 6	6	 4470	610881	254119	200277	79043	
num 6	7	 6073	828037	336018	282447	108186	
num 6	8	11168	1222190	805543	553676	277599	
num 6	9	 7578	840950	522973	379620	196425	
num 6	10	116112	10475704	8931935	6945433	3371600	
num 7	0	17706	3281767	611103	487928	151938	
num 7	1	 3516	597672	142748	125853	33823	
num 7	2	 4520	743739	194320	168405	50656	
num 7	3	 2411	379182	109481	98183	30370	
num 7	4	 2857	418045	148363	121033	43951	
num 7	5	 4577	644993	248333	201904	76482	
num 7	6	 8899	1209343	495541	414240	159020	
num 7	7	11894	1502966	724115	577967	239816	
num 7	8	127576	11368341	10387577	7205996	3697542	
num 7	9	71657	6467403	5500905	4321078	2054806	
num 8	0	148344	25535303	5521667	5903032	1016062	
num 8	1	 2507	407056	111248	95425	28063	
num 8	2	 2999	469288	139988	121599	36869	
num 8	3	 3846	571928	196026	163283	53339	
num 8	4	 5580	791081	297373	247489	92537	
num 8	5	 8117	1126694	437741	372865	140652	
num 8	6	14780	1894031	878883	724171	286595	
num 8	7	42187	4165032	3187550	2346399	1100891	
num 8	8	1460649	124247519	116160139	89672851	43845635	
num 9	0	 6167	1051110	252595	210321	64726	
num 9	1	 1548	244992	69857	64524	16915	
num 9	2	 2567	393037	121656	108777	33682	
num 9	3	 3752	555967	186324	162540	55681	
num 9	4	 6385	894907	342686	288591	108376	
num 9	5	12022	1568735	698026	583204	227667	
num 9	6	37973	3842962	2806963	2142314	928849	
num 9	7	297711	25672419	23554813	18374544	8612240	
num 10	0	 9509	1603121	390983	338611	101589	
num 10	1	 1332	203713	63150	57423	16706	
num 10	2	 2133	321408	103140	91455	30045	
num 10	3	 3958	578295	199947	170856	64150	
num 10	4	 8455	1101650	496577	407420	158833	
num 10	5	30027	3026865	2206909	1741336	711802	
num 10	6	251628	21577163	19839161	16127812	6872632	
num 11	0	13516	2253371	559033	499394	148298	
num 11	1	 1154	174009	54906	50536	15973	
num 11	2	 2209	327068	110059	93036	35341	
num 11	3	 4785	645779	267351	224940	86890	
num 11	4	22742	2244039	1697372	1351678	528863	
num 11	5	177610	15303092	13797672	11750028	4617368	
num 12	0	15965	2615492	662981	628490	180077	
num 12	1	 1027	152568	49920	45334	15090	
num 12	2	 2345	312369	133127	112050	42774	
num 12	3	11641	1157984	858111	704390	259611	
num 12	4	138388	11871437	10752630	9304401	3498860	
num 13	0	17558	2744697	783674	754250	212227	
num 13	1	 1121	142694	67291	58396	18595	
num 13	2	 5720	558585	425667	355706	124362	
num 13	3	65452	5648608	5038295	4463502	1605307	
num 14	0	32429	3729203	2163388	1949765	459468	
num 14	1	 3631	342174	275141	232701	79520	
num 14	2	33287	2885870	2539047	2301237	795318	
num 15	0	195272	17635965	14934829	14401986	3016852	
num 15	1	21718	1872135	1654480	1545392	487801	
num 16	0	1147922	98804599	85244291	91687656	18131486	

zeusmp         
num 0	0	8456630	2164527408	275027	94353	  492	
num 0	1	   12	 3057	    7	    4	    4	
num 0	2	  263	65901	  647	  523	  257	
num 0	3	   11	 2816	    0	    0	    0	
num 0	4	  137	32328	 1296	  937	  511	
num 0	5	    1	  204	   22	   15	   15	
num 0	6	  121	25264	 2687	 1871	 1154	
num 0	7	    3	  684	   41	   23	   20	
num 0	8	325151	83194684	24918	11952	 7102	
num 0	9	   40	 9995	  122	  104	   19	
num 0	10	  121	22873	 3764	 2697	 1642	
num 0	11	    1	  144	   51	   35	   26	
num 0	12	  136	26232	 3961	 2636	 1987	
num 0	13	    0	    0	    0	    0	    0	
num 0	14	  591	137782	 6323	 4425	 2766	
num 0	15	   65	 5642	 5215	 3066	 2717	
num 0	16	914098	159839994	33900689	25596219	14672186	
num 1	0	48052	12022918	33948	235436	 9010	
num 1	1	  258	62766	 1036	 1859	  387	
num 1	2	  112	27711	  232	  646	   83	
num 1	3	   32	 7826	  111	  202	   53	
num 1	4	   14	 2855	  316	  241	  172	
num 1	5	   16	 3094	  471	  316	  215	
num 1	6	   30	 5510	 1002	  720	  448	
num 1	7	33635	8440029	 1272	168896	  363	
num 1	8	64688	15140442	641613	695513	82560	
num 1	9	   44	 7786	 1626	 1082	  770	
num 1	10	   17	 2401	  927	  557	  467	
num 1	11	   13	 1735	  737	  514	  342	
num 1	12	   13	 1542	  827	  547	  412	
num 1	13	   21	 2220	 1447	  991	  718	
num 1	14	  256	22794	20081	14178	 8483	
num 1	15	50412	4449879	3863503	2844341	1747749	
num 2	0	107109	25697491	529211	1030971	162231	
num 2	1	  590	144384	  439	 6104	  113	
num 2	2	  735	171069	 5430	10116	 1545	
num 2	3	   54	12914	  213	  632	   65	
num 2	4	  563	126606	 6391	 9026	 2105	
num 2	5	   11	 2196	  269	  222	  129	
num 2	6	 4018	972441	 8571	44238	 3358	
num 2	7	 8486	1951439	81914	123182	15881	
num 2	8	 8512	1834403	154845	164603	25221	
num 2	9	   37	 7360	  981	  863	  268	
num 2	10	  248	44877	 8255	 6788	 3568	
num 2	11	    1	  128	   52	   62	   14	
num 2	12	 1487	329957	18144	26014	 6557	
num 2	13	  104	10087	 7444	 6129	 2964	
num 2	14	82900	14641505	2749017	2711685	1120193	
num 3	0	95726	22930343	117689	1425640	32184	
num 3	1	  840	199073	 2129	13020	  818	
num 3	2	  501	118638	 1256	 7976	  386	
num 3	3	  183	38156	 2955	 4871	  866	
num 3	4	  385	91814	  576	 5921	  249	
num 3	5	 1678	402289	 1243	25654	  382	
num 3	6	   39	 7418	 1134	  946	  486	
num 3	7	   71	14386	 1594	 1728	  468	
num 3	8	 2005	420231	41289	46339	 5421	
num 3	9	   32	 5248	 1358	 1022	  564	
num 3	10	   22	 2810	 1251	  988	  583	
num 3	11	   45	 5137	 2782	 2471	 1130	
num 3	12	  258	23368	19992	14112	 8576	
num 3	13	 7043	683279	475385	449288	195056	
num 4	0	115497	25956167	1055320	2233339	322406	
num 4	1	  123	27881	  702	 2740	  165	
num 4	2	  971	203349	12672	29642	 2913	
num 4	3	 1511	355616	  591	30384	  225	
num 4	4	 1780	402924	10760	37952	 4044	
num 4	5	   51	11085	  561	 1331	   79	
num 4	6	  687	142712	12298	16053	 4809	
num 4	7	   53	10763	 1116	 1538	  151	
num 4	8	 1332	273602	29303	29462	 8625	
num 4	9	   44	 7108	 1724	 1870	  562	
num 4	10	 1388	279746	25738	40779	 9065	
num 4	11	   96	10036	 6263	 5700	 2577	
num 4	12	34234	5165616	1462200	1546605	589483	
num 5	0	18056	3931527	199639	432356	58814	
num 5	1	  924	193573	 9735	31865	 1371	
num 5	2	 1278	292635	 1611	32467	  455	
num 5	3	 6394	1456426	 9423	168879	 2136	
num 5	4	  344	72941	 3922	10316	  885	
num 5	5	   50	 9199	 1456	 1575	  570	
num 5	6	   41	 6722	 1529	 1644	  601	
num 5	7	   78	13437	 2607	 2982	  942	
num 5	8	 1076	216824	25938	26010	 6684	
num 5	9	   89	11788	 4610	 4740	 1646	
num 5	10	  391	37394	28404	22959	11339	
num 5	11	 6873	736753	395339	473557	153839	
num 6	0	117619	23680448	2168003	3664824	597189	
num 6	1	 2332	518950	 3892	73728	  422	
num 6	2	 5903	1310150	14263	182289	 4466	
num 6	3	 2573	541542	24828	86266	 6052	
num 6	4	  347	59382	11502	13829	 4119	
num 6	5	   72	12467	 2125	 3054	  786	
num 6	6	  412	70945	13502	15776	 5249	
num 6	7	  106	15822	 4751	 5354	 1209	
num 6	8	 3594	667309	96362	127312	29081	
num 6	9	  520	53739	35330	31971	12080	
num 6	10	32188	4462261	1470855	1747327	559685	
num 7	0	178374	39038650	314119	6222021	88954	
num 7	1	 6314	1363452	16929	230284	 5719	
num 7	2	 3860	780300	37640	159491	10729	
num 7	3	 3144	582175	53625	153035	16029	
num 7	4	 1521	265520	33586	80299	 9971	
num 7	5	 2199	364487	53458	129222	15777	
num 7	6	 2148	332678	67743	125759	23708	
num 7	7	 2539	364732	91136	164071	30045	
num 7	8	21510	2614700	1063151	1521927	306782	
num 7	9	102283	12929653	4156645	7775439	1322711	
num 8	0	2656164	570352085	2588471	106300980	736448	
num 8	1	10304	2078034	83288	452260	24242	
num 8	2	 8364	1548825	145386	403823	43150	
num 8	3	24170	4366690	388713	1335766	96351	
num 8	4	15479	2552820	391134	915312	103358	
num 8	5	14404	2202826	443186	922073	119339	
num 8	6	15939	2287720	579737	1053722	159205	
num 8	7	55235	7693909	1870698	4079902	495651	
num 8	8	1279980	161206322	52553725	99875798	14039035	
num 9	0	249623	49817317	2108609	11175920	801642	
num 9	1	 3067	577763	42522	151294	13573	
num 9	2	 2701	472636	55963	146038	16819	
num 9	3	 5455	903189	134052	318777	40462	
num 9	4	 3358	512143	106800	208093	32612	
num 9	5	 3312	462527	127316	219314	38715	
num 9	6	 9564	1285013	357600	706478	99293	
num 9	7	82086	9712412	3775552	6589206	936846	
num 10	0	92993	15248911	3023167	4661650	872480	
num 10	1	  165	27382	 4634	 8895	 1329	
num 10	2	  992	160333	27839	58744	 7036	
num 10	3	  273	38660	10532	18030	 2666	
num 10	4	 2552	395090	74970	165291	17961	
num 10	5	  289	30298	18527	19940	 5219	
num 10	6	44628	6128075	1900695	2750767	645231	
num 11	0	16928	2675869	601439	867892	188368	
num 11	1	  347	53978	10355	22011	 2488	
num 11	2	  240	34889	 8144	16663	 1744	
num 11	3	 2062	291944	67010	152275	16643	
num 11	4	 1222	131732	69732	94344	17024	
num 11	5	 5829	660209	269893	491411	70711	
num 12	0	90973	13114863	3655658	5475602	1042965	
num 12	1	   64	 9184	 2411	 4123	  666	
num 12	2	 3465	512107	91316	268742	14875	
num 12	3	  870	95435	47204	71053	 9028	
num 12	4	26610	2982231	1387472	2046489	395968	
num 13	0	15518	2015375	793991	936116	227126	
num 13	1	 1966	282786	50921	162784	 6805	
num 13	2	 2566	322641	99863	213989	20403	
num 13	3	15171	1616829	804223	1259289	203435	
num 14	0	270199	36295850	10141786	20059868	2673440	
num 14	1	 1200	151260	48982	95463	11495	
num 14	2	25815	2957617	1182136	2163756	305131	
num 15	0	149997	13360712	11354457	10554812	3129251	
num 15	1	10785	1225010	472868	959798	103284	
num 16	0	5059156	573324917	235843329	419986874	65988816	

GemsFDTD       
num 0	0	16207213	4147632561	804032	414649	195286	
num 0	1	    0	    0	    0	    0	    0	
num 0	2	  748	175403	 7421	 4422	 4242	
num 0	3	    0	    0	    0	    0	    0	
num 0	4	  704	150041	13956	 8125	 8102	
num 0	5	    0	    0	    0	    0	    0	
num 0	6	  670	128658	19863	11683	11316	
num 0	7	    0	    0	    0	    0	    0	
num 0	8	  681	114069	28101	16179	15987	
num 0	9	    0	    0	    0	    0	    0	
num 0	10	  697	103573	34719	20647	19493	
num 0	11	    5	  646	  311	  176	  147	
num 0	12	 2879	370781	168732	102129	95382	
num 0	13	   11	 1205	  757	  455	  399	
num 0	14	56999	6177318	3853942	2405799	2154685	
num 0	15	 8615	785803	658271	394455	366911	
num 0	16	32385265	2892597423	2453845723	1540165717	1404018977	
num 1	0	 1789	414847	23357	15669	 4111	
num 1	1	   13	 2989	  157	   97	   85	
num 1	2	   15	 3191	  354	  183	  112	
num 1	3	   35	 7419	  683	  411	  447	
num 1	4	   11	 2108	  350	  218	  140	
num 1	5	   35	 6706	 1031	  630	  593	
num 1	6	    8	 1375	  331	  211	  131	
num 1	7	   54	 9171	 2160	 1270	 1223	
num 1	8	   11	 1569	  629	  353	  265	
num 1	9	   49	 7218	 2490	 1457	 1379	
num 1	10	   19	 2403	 1196	  731	  534	
num 1	11	  310	39596	18447	10983	10334	
num 1	12	  533	58552	36942	22773	18181	
num 1	13	 5974	645965	403982	252642	226755	
num 1	14	33604	2987141	2651821	1611924	1351738	
num 1	15	4010448	356358141	304529794	190698574	175088179	
num 2	0	164325	38389159	1622555	1704379	351107	
num 2	1	    3	  594	   85	   74	   15	
num 2	2	 1522	323384	29775	24040	12433	
num 2	3	    2	  389	   64	   39	   20	
num 2	4	 1499	286158	44559	32148	20879	
num 2	5	    0	    0	    0	    0	    0	
num 2	6	 1442	244551	57152	39176	28273	
num 2	7	    0	    0	    0	    0	    0	
num 2	8	 1381	204631	68460	45738	34707	
num 2	9	    2	  244	  118	   85	   65	
num 2	10	 2684	338953	160563	106446	81142	
num 2	11	   75	 8261	 5179	 3131	 2629	
num 2	12	69114	7457528	4643328	3148173	2444155	
num 2	13	 6745	600991	529549	323555	272625	
num 2	14	4034246	351200584	310120536	205485884	165959972	
num 3	0	 4371	941460	91950	71322	14244	
num 3	1	   36	 7507	  826	  537	  346	
num 3	2	   23	 4385	  748	  555	  200	
num 3	3	   39	 7459	 1193	  765	  567	
num 3	4	   28	 4731	 1180	  785	  472	
num 3	5	   69	11752	 2713	 1776	 1423	
num 3	6	   24	 3577	 1238	  787	  542	
num 3	7	   70	10348	 3457	 2288	 1827	
num 3	8	   71	 9039	 4409	 2909	 1819	
num 3	9	  208	26255	12482	 8319	 6192	
num 3	10	  339	36567	23774	15886	10557	
num 3	11	 7755	834766	522580	353067	274867	
num 3	12	27726	2460037	2179046	1424756	1034017	
num 3	13	457247	39751603	35196314	23235367	18871948	
num 4	0	164396	34815025	3228001	3367457	674893	
num 4	1	    8	 1555	  234	  205	   54	
num 4	2	 1767	336067	52187	45289	18809	
num 4	3	    2	  352	   71	   63	   26	
num 4	4	 1713	289658	67290	53923	27657	
num 4	5	    0	    0	    0	    0	    0	
num 4	6	 1633	241735	79901	60609	35803	
num 4	7	    6	  833	  318	  232	  153	
num 4	8	 3596	452981	213214	158377	96004	
num 4	9	   44	 4778	 3063	 2077	 1346	
num 4	10	18303	1939317	1246905	911553	587793	
num 4	11	 4944	440289	387686	252229	185460	
num 4	12	1680527	145518571	128497018	91991297	64208026	
num 5	0	 4519	877867	134592	118279	26126	
num 5	1	   33	 6183	 1062	  812	  391	
num 5	2	   51	 8690	 2106	 1612	  648	
num 5	3	   46	 7807	 1784	 1479	  706	
num 5	4	   52	 7768	 2672	 2002	  870	
num 5	5	   66	 9808	 3252	 2372	 1464	
num 5	6	  125	15815	 7682	 5863	 2640	
num 5	7	  228	28375	13857	 9944	 6192	
num 5	8	  293	31169	20680	14912	 8247	
num 5	9	 1658	175838	113027	81933	53650	
num 5	10	12106	1052158	962365	667696	416917	
num 5	11	184722	16038370	14104490	10067650	7078322	
num 6	0	158463	30040418	4633382	4878958	1013770	
num 6	1	   12	 2149	  399	  388	  136	
num 6	2	 1966	330642	77286	69573	25795	
num 6	3	    8	 1120	  463	  322	  143	
num 6	4	 1791	263623	87242	74627	33004	
num 6	5	   14	 1764	  888	  650	  282	
num 6	6	 4522	566345	266726	221372	103189	
num 6	7	   48	 4900	 3560	 2512	 1316	
num 6	8	13254	1373781	912075	734295	372873	
num 6	9	 1823	159353	144446	99333	63556	
num 6	10	520820	44044485	40296945	30564231	18424259	
num 7	0	 5225	894525	208646	198963	35466	
num 7	1	   45	 7063	 2160	 1636	  661	
num 7	2	   76	11209	 4008	 3029	 1210	
num 7	3	   85	11902	 4647	 3707	 1504	
num 7	4	  257	32084	16044	12725	 4939	
num 7	5	  238	29506	14258	11713	 5451	
num 7	6	  478	50442	33877	26703	11346	
num 7	7	  879	90407	61226	48341	25050	
num 7	8	10548	908720	841034	609857	340677	
num 7	9	45939	3902090	3552274	2660715	1645305	
num 8	0	171878	28051900	7268584	7223376	1456908	
num 8	1	  285	31034	23386	13766	 4774	
num 8	2	 2312	327491	121394	105285	37702	
num 8	3	  293	29867	23720	14472	 6949	
num 8	4	 6748	834447	401345	357385	134311	
num 8	5	  328	31455	26025	17178	 9310	
num 8	6	15786	1626638	1079545	949832	385201	
num 8	7	 2212	198746	170019	126960	70547	
num 8	8	376558	31642674	29133914	23089872	12532388	
num 9	0	 6606	953463	353586	322512	61575	
num 9	1	   47	 6325	 2742	 2185	  780	
num 9	2	  320	39898	19861	17424	 4737	
num 9	3	  212	26010	12901	11156	 4205	
num 9	4	  762	80236	53528	45912	15396	
num 9	5	  803	82939	55250	47675	19704	
num 9	6	 7466	627978	600413	480659	202246	
num 9	7	22282	1867706	1731612	1371842	733032	
num 10	0	153355	22332163	7401893	7907811	1617013	
num 10	1	   22	 2846	 1332	 1164	  290	
num 10	2	 7183	893738	416662	415167	113281	
num 10	3	   71	 7676	 4870	 4198	 1432	
num 10	4	19288	1988540	1299928	1251767	397493	
num 10	5	  601	51688	48170	37049	16949	
num 10	6	255728	20993518	19820624	17361812	7290414	
num 11	0	22297	2801492	1369765	1212058	324717	
num 11	1	  120	14805	 7145	 7009	 1761	
num 11	2	 1025	107738	71088	66642	16932	
num 11	3	  723	74808	48732	47100	14448	
num 11	4	 9353	783269	746763	645303	219033	
num 11	5	12004	988683	934380	805062	344899	
num 12	0	407089	50497861	23601065	23932557	6183301	
num 12	1	   48	 5199	 3244	 2962	  883	
num 12	2	21904	2248030	1462473	1527452	369469	
num 12	3	  565	48264	45333	37044	13999	
num 12	4	258725	21163805	19898056	18575578	6596161	
num 13	0	63026	6629453	4418835	3895651	1190717	
num 13	1	  301	30904	20474	20690	 4988	
num 13	2	10195	851673	810236	738343	209668	
num 13	3	 9350	771183	722340	655113	244964	
num 14	0	1183249	121674846	79083610	80409195	21744093	
num 14	1	  326	28154	26056	21981	 7265	
num 14	2	248090	20225647	18930622	18755502	5599269	
num 15	0	565377	47552778	44979103	39482854	12721777	
num 15	1	 4765	395018	364991	346749	113082	
num 16	0	12242412	998720174	931870696	935362655	268103947	

gobmk          
num 0	0	14918	3721783	63562	26257	 7406	
num 0	1	  512	124756	 3189	 1851	 1276	
num 0	2	  371	87674	 3327	 2311	 1664	
num 0	3	  184	41903	 2320	 1738	 1143	
num 0	4	  493	105421	10336	 6588	 3863	
num 0	5	   56	11937	 1140	  764	  495	
num 0	6	  201	35491	 8178	 4353	 3434	
num 0	7	 1007	190983	30516	20063	16230	
num 0	8	 1951	343201	71942	44679	39634	
num 0	9	 1663	279271	67291	42850	36316	
num 0	10	  117	18884	 4984	 3258	 2826	
num 0	11	    3	  454	  140	   85	   89	
num 0	12	    0	    0	    0	    0	    0	
num 0	13	    0	    0	    0	    0	    0	
num 0	14	    0	    0	    0	    0	    0	
num 0	15	    0	    0	    0	    0	    0	
num 0	16	   30	 2985	 2163	 1662	  870	
num 1	0	15586	3764251	115499	90443	19823	
num 1	1	 3649	859731	34220	28320	11873	
num 1	2	 2149	489757	26951	22170	11266	
num 1	3	 1301	284695	21936	16988	 9437	
num 1	4	 1941	409151	41431	30334	15980	
num 1	5	  294	60011	 7142	 5309	 2802	
num 1	6	  686	123145	25365	15945	11161	
num 1	7	 1439	258165	49843	34652	25724	
num 1	8	 2586	432386	104841	69003	55786	
num 1	9	 1314	209480	57278	39279	30347	
num 1	10	   80	12268	 3674	 2537	 2001	
num 1	11	    1	  201	   25	   17	   13	
num 1	12	    0	    0	    0	    0	    0	
num 1	13	    0	    0	    0	    0	    0	
num 1	14	    3	  332	  204	  168	   64	
num 1	15	   57	 6156	 3715	 3260	 1461	
num 2	0	35309	8278103	343723	360580	56698	
num 2	1	 9787	2228953	122542	114168	39809	
num 2	2	 6857	1501672	114459	93999	45262	
num 2	3	 3609	757572	75672	60804	29856	
num 2	4	 3705	761526	85878	68858	32218	
num 2	5	  827	160891	23641	17896	 9284	
num 2	6	 3505	613473	128719	95762	59326	
num 2	7	 1185	201391	45884	32573	23512	
num 2	8	 1420	225956	62325	43233	32006	
num 2	9	  370	55932	17435	12434	 8919	
num 2	10	    1	  192	   20	   29	   15	
num 2	11	    0	    0	    0	    0	    0	
num 2	12	    2	  216	  141	  109	   46	
num 2	13	    4	  436	  277	  219	   92	
num 2	14	   60	 6150	 4095	 3531	 1584	
num 3	0	47495	10766129	600060	696438	96093	
num 3	1	17761	3892178	291767	266738	96133	
num 3	2	12659	2663464	261243	218317	97680	
num 3	3	 5703	1144874	143964	118182	52948	
num 3	4	 6947	1357506	186659	164967	69300	
num 3	5	 2008	366844	67786	55829	23589	
num 3	6	 5115	854560	202985	164080	87815	
num 3	7	  789	125980	34546	25956	15502	
num 3	8	  436	65496	21025	15334	 9761	
num 3	9	   39	 5203	 2310	 1602	  869	
num 3	10	   11	 1326	  679	  547	  264	
num 3	11	    8	  861	  526	  492	  169	
num 3	12	    5	  531	  346	  294	  109	
num 3	13	   51	 5565	 3315	 2935	 1241	
num 4	0	49770	10837853	833646	894736	174885	
num 4	1	23684	4981675	484944	434901	161584	
num 4	2	15291	3070919	383764	323802	136011	
num 4	3	 7762	1472670	237359	199341	77702	
num 4	4	 8657	1587231	284003	254230	90728	
num 4	5	 3021	513582	118457	102156	39181	
num 4	6	 3253	514228	143247	122164	53129	
num 4	7	  740	109090	37103	30208	13039	
num 4	8	  155	21243	 8553	 6525	 3359	
num 4	9	   62	 7508	 3876	 3015	 1473	
num 4	10	   56	 6076	 3772	 2964	 1524	
num 4	11	   27	 2713	 1953	 1504	  742	
num 4	12	   49	 5307	 3168	 2849	 1220	
num 5	0	37330	7823114	764581	812733	156052	
num 5	1	24450	4899936	614692	541248	203324	
num 5	2	18201	3449122	550062	483263	177009	
num 5	3	14028	2496414	498211	448517	148026	
num 5	4	 9898	1678931	387414	349197	118346	
num 5	5	 5205	819393	234727	208695	69665	
num 5	6	 2394	353620	118862	101589	38793	
num 5	7	  455	62681	24582	19591	 9626	
num 5	8	  195	24050	11945	 9355	 4570	
num 5	9	  218	24674	14083	11581	 5470	
num 5	10	  129	13678	 8781	 7030	 3535	
num 5	11	  132	13593	 9022	 7436	 3741	
num 6	0	35859	7127563	925805	890143	236393	
num 6	1	26045	4919294	788864	716522	242840	
num 6	2	23803	4236217	837118	775433	244800	
num 6	3	19074	3176518	771660	708650	226116	
num 6	4	13000	2049288	576547	535521	166644	
num 6	5	 4649	690897	227454	200387	71406	
num 6	6	 1118	156460	59132	48050	22566	
num 6	7	  520	65441	30942	25303	11434	
num 6	8	  457	52607	29457	23986	10942	
num 6	9	  590	62973	40013	32714	15340	
num 6	10	  554	56280	37654	33124	14766	
num 7	0	39209	7406742	1142195	1315893	172674	
num 7	1	28826	5134351	998203	981835	265067	
num 7	2	29049	4850902	1153327	1120064	312251	
num 7	3	24671	3847445	1107318	1051238	309775	
num 7	4	 8758	1303562	423676	384848	129962	
num 7	5	 2340	326466	123900	103252	45422	
num 7	6	 1317	166667	77429	64660	28396	
num 7	7	  815	95068	51834	42855	18883	
num 7	8	 1007	110610	65585	57224	24373	
num 7	9	 1569	160906	105840	94047	40871	
num 8	0	47849	8483817	1616163	1944208	205156	
num 8	1	29704	4976861	1155502	1198553	273308	
num 8	2	29218	4581389	1286171	1278263	333985	
num 8	3	13528	1994283	658718	617818	192349	
num 8	4	 3832	532382	204251	173283	71076	
num 8	5	 3424	430881	201604	173330	70729	
num 8	6	 1567	181947	98706	85816	34683	
num 8	7	 1308	146240	84390	73151	31067	
num 8	8	 2063	216405	135884	123897	51942	
num 9	0	44587	7416324	1692472	2126286	179190	
num 9	1	20966	3325448	896304	935276	210268	
num 9	2	13445	1993100	643911	632773	172136	
num 9	3	 7486	1000603	414037	370664	131112	
num 9	4	 6889	860537	404987	360231	137829	
num 9	5	 2985	341709	189710	168292	64449	
num 9	6	 1405	160602	86602	81987	30489	
num 9	7	 1888	202338	121870	113480	45640	
num 10	0	21091	3328051	878328	1101603	91314	
num 10	1	 7809	1178895	362432	369417	88360	
num 10	2	 4443	622214	232510	213578	69106	
num 10	3	10423	1293122	610533	567203	197430	
num 10	4	 5168	587907	327105	301270	106726	
